Ticker,Nom,SUB_IND_GICS,IND_GICS,REGION_NAME,CUR_MKT_CAP,CURR_ENTP_VAL,NET_INCOME_FIRM,SALES_REV_TURN,NET_REV,GROSS_PROFIT,EBIT,EBITDA,NET_DEBT,CURRENT_EV_TO_T12M_EBIT,CURRENT_EV_TO_T12M_EBITDA,PX_TO_SALES_RATIO,TRAIL_12M_NET_SALES,CURRENT_EV_TO_12M_SALES,PE_RATIO,NUM_OF_EMPLOYEES,SUSTAIN_GROWTH_RT,PROF_MARGIN,Unnamed: 23
TCBI,Texas Capital Bancshares Inc,Regional Banks,Financials,United States,3143343949.0,,,1014.815,907.067,,,,-4745.905,,,3.099317201,1014.815,,13.50980356,1751.0,8.354632701,27.99561664,
PACW,PacWest Bancorp,Regional Banks,Financials,United States,5362683167.0,,,1352.656,1297.751,,,,-3051.834,,,3.957185645,1352.656,,8.863284958,2200.0,12.26929764,46.77006606,
CBNK,Capital Bancorp Inc,Regional Banks,Financials,United States,323639160.0,,,173.879,167.329,,,,-149.333,,,1.839606426,173.879,,8.190812829,239.0,22.38322126,23.89185377,
BEEM,Beam Global,Electrical Components & Equipment,Industrials,United States,136259097.2,115.3640872,,6.21035,,-0.710974,-5.207634,-5.166682,-24.271441,,,14.93305889,7.714808,14.95359148,,29.0,,-83.9409212,
BRMK,Broadmark Realty Capital Inc,Mortgage REITs,Financials,United States,1092821225.0,1065.148225,,120.544,,,87.646,88.387,-27.673,12.15284468,12.05096026,9.054787107,120.544,8.836177868,12.44531477,60.0,-1.824919255,68.42978497,
CARE,Carter Bankshares Inc,Regional Banks,Financials,United States,418406901.0,,,162.778,140.064,,,,-270.799,,,2.670232025,162.778,,13.86554622,828.0,,22.55397533,
INBX,Inhibrx Inc,Biotechnology,Health Care,United States,793391342.5,739.2673425,,7.231,,,-76.564,-72.269,-54.124,,,107.2108714,7.231,102.2358377,,112.0,,-1130.797953,
HRMY,Harmony Biosciences Holdings Inc,Pharmaceuticals,Health Care,United States,2473218895.0,2430.893895,56.75394373,305.44,,249.922,87.528,106.368,-42.325,27.77275724,22.85362041,7.923665248,305.44,7.95866257,44.79437167,,24.3909661,11.32693819,
CNO,CNO Financial Group Inc,Life & Health Insurance,Financials,United States,2796985140.0,6218.18514,515.108508,4122.2,,,,,3421.2,9.377447052,,0.734194714,4122.2,1.508462748,9.075582421,3350.0,7.096302917,10.69817088,
HEAR,Turtle Beach Corp,"Technology Hardware, Storage & Peripherals",Information Technology,United States,296699168.2,266.7381682,18.05784764,366.354,,128.383,20.431,27.144,-29.961,12.89248433,9.826781911,0.797140724,366.354,0.728088592,21.17832307,304.0,13.74957326,4.837124748,
ETRN,Equitrans Midstream Corp,Oil & Gas Storage & Transportation,Energy,United States,3109754033.0,11124.47503,,1317.037,,893.207,633.563,980.865,6849.684,17.48034101,11.34149453,2.354015124,1317.037,8.446592642,,766.0,,-104.816949,
ASO,Academy Sports & Outdoors Inc,Specialty Stores,Consumer Discretionary,United States,3135909487.0,4596.300487,,5689.233,,1734.045,420.398,721.917,1638.311,5.402473842,4.580461252,0.494152023,6562.094,0.700431979,5.359218699,11000.0,52.62594692,5.427163908,
REG,Regency Centers Corp,Retail REITs,Real Estate,United States,11242623066.0,15154.88907,,1166.161,,,452.179,773.681,3839.705,33.515243,19.58803314,9.584553409,1166.161,12.99553755,30.68306136,432.0,-3.504798483,30.99151832,
CCCC,C4 Therapeutics Inc,Biotechnology,Health Care,United States,1054708974.0,646.1089737,,45.785,,,-82.134,-77.956,-408.6,,,22.02203719,45.785,14.1118046,,121.0,,-183.2303156,
GRTS,Gritstone bio Inc,Biotechnology,Health Care,United States,321734413.4,141.9034134,,48.214,,,-75.209,-60.889,-179.831,,,7.034414202,48.214,2.943199348,,193.0,,-155.7265525,
IBP,Installed Building Products Inc,Homebuilding,Consumer Discretionary,United States,3195077414.0,3798.967414,143.8500844,1968.65,,589.519,187.88,291.778,603.89,20.11323341,13.02006119,1.432687952,1968.65,1.92973226,23.75548371,9500.0,22.57784076,6.032712773,
REKR,Rekor Systems Inc,Application Software,Information Technology,United States,160077073.5,137.0210735,,9.234,,5.701,-11.848,-9.835,-18.188,,,9.170501624,13.941,9.828640235,,108.0,,-153.5845787,
REPL,Replimune Group Inc,Biotechnology,Health Care,United States,729859565.7,342.7845657,,0.0,,0.0,-79.955,-77.296,-443.022,,,,0.0,,,152.0,,,
FGEN,FibroGen Inc,Biotechnology,Health Care,United States,1148574305.0,863.0853048,,235.309,,222.438,-288.53,-268.909,-305.456,,,4.852555888,235.309,3.667880552,,566.0,,-123.2519793,
ALLK,Allakos Inc,Biotechnology,Health Care,United States,281658711.8,-91.1642882,,0.0,,0.0,-271.475,-262.489,-372.823,,,,0.0,,,192.0,,,
FLDM,Fluidigm Corp,Life Sciences Tools & Services,Health Care,United States,255527289.9,338.7242899,,130.581,,69.373,-67.459,-43.823,83.197,,,1.921244817,130.581,2.593978373,,615.0,,-45.36418009,
ETD,Ethan Allen Interiors Inc,Home Furnishings,Consumer Discretionary,United States,673515042.4,687.8580424,60.38272579,685.169,,393.107,77.285,121.898,22.021,6.1472064,4.156141498,0.906431145,745.705,0.922426486,8.684220244,4188.0,16.45333961,8.757693357,
CHNG,Change Healthcare Inc,Health Care Technology,Health Care,United States,6713358240.0,11286.69024,,3090.421,,1755.346,100.07,735.101,4755.585,89.8178466,14.14499835,2.035451961,3415.845,3.304216157,119.5841254,15000.0,,-3.630896891,
ADPT,Adaptive Biotechnologies Corp,Life Sciences Tools & Services,Health Care,United States,1407342177.0,948.9861768,,154.344,,105.043,-208.966,-195.013,-458.466,,,9.038280969,154.344,6.148513559,,858.0,,-134.2967657,
MORF,Morphic Holding Inc,Biotechnology,Health Care,United States,1353071245.0,944.9362453,,19.794,,,-95.806,-93.776,-408.135,,,66.55456193,19.794,47.73851901,,101.0,,-482.6816207,
BBIO,Bridgebio Pharma Inc,Biotechnology,Health Care,United States,1235477453.0,2180.508453,,69.716,,66.602,-576.632,-565.178,940.196,,,17.57900568,69.716,31.27701609,,578.0,,-806.9008549,
CIEN,Ciena Corp,Communications Equipment,Information Technology,United States,8271114597.0,7826.310597,,3620.684,,1721.979,495.356,644.224,-800.345,16.31960338,12.47703987,2.272999628,3707.997,2.110657209,31.65774866,7241.0,18.16861598,13.81495872,
WBA,Walgreens Boots Alliance Inc,Drug Retail,Consumer Staples,United States,41721937065.0,83904.93706,3144.426065,132509.0,,28067.0,3481.0,8589.0,33209.0,16.74099251,9.345615623,0.309718499,134972.0,0.621646987,8.874644744,315000.0,24.55620061,1.918360262,
DPZ,Domino's Pizza Inc,Restaurants,Consumer Discretionary,United States,13937714886.0,19065.97389,666.9475034,4357.373,,1688.242,780.408,898.244,5128.259,24.18147519,21.22582938,3.312431893,4357.373,4.375566169,28.60945055,13500.0,,11.71501728,
MAR,Marriott International Inc/MD,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,United States,52702507538.0,62695.50754,1490.169492,13857.0,,2801.0,1750.0,2194.0,9993.0,34.89718094,28.57589222,3.814258711,13857.0,4.524464714,46.27867797,121000.0,119.197397,7.931009598,
TRUP,Trupanion Inc,Life & Health Insurance,Financials,United States,2978760497.0,2765.348497,,698.991,,104.346,-35.196,-23.231,-213.412,,,4.224671557,698.991,3.956200434,197.0710032,911.0,,-5.083041126,
EAT,Brinker International Inc,Restaurants,Consumer Discretionary,United States,1521277484.0,3752.677484,182.5360882,3337.8,,503.3,199.3,512.3,2019.9,17.19833861,6.972644898,0.427176896,3639.2,1.031181986,9.787566093,62200.0,,3.94271676,
CDNS,Cadence Design Systems Inc,Application Software,Information Technology,United States,39157069840.0,38548.10984,711.3334196,2988.244,,2681.238,779.089,964.607,-608.96,49.16016126,39.9625027,12.92031081,2988.244,12.89992043,54.25280772,9300.0,26.59517859,23.28976483,
NGVT,Ingevity Corp,Specialty Chemicals,Materials,United States,2499554863.0,3547.354863,155.6047297,1391.5,,512.8,290.4,421.2,1047.8,12.10714438,8.422020093,1.8334095,1391.5,2.549302812,8.726673112,1850.0,17.94969223,8.487243981,
CRS,Carpenter Technology Corp,Steel,Materials,United States,1757008708.0,2411.708708,,1475.6,,1.0,-248.6,-113.3,451.6,,,1.132673485,1557.1,1.548846386,,4600.0,,-15.5597723,
JOE,St Joe Co/The,Diversified Real Estate Activities,Real Estate,United States,3110765064.0,3263.565064,86.40903614,267.0,,135.7,94.5,112.7,152.8,34.52139021,28.95798637,11.64906071,267.04,12.22309013,41.93616133,399.0,12.6650673,27.90262172,
TYL,Tyler Technologies Inc,Application Software,Information Technology,United States,16353083184.0,17379.78418,,1592.287,,709.644,180.735,327.454,1026.701,95.83021822,53.07549819,10.15110651,1592.287,10.91498215,89.36843283,6800.0,7.492002006,10.14000617,
UHS,Universal Health Services Inc,Health Care Facilities,Health Care,United States,11123571902.0,15676.1749,1056.704481,12642.117,,,1363.094,1973.727,4444.095,11.38817481,7.942423092,0.969159642,12642.117,1.239996031,12.45694704,89400.0,14.89801423,7.843543925,
HURN,Huron Consulting Group Inc,Research & Consulting Services,Industrials,United States,969332445.3,1245.786445,69.40091436,926.958,,268.813,52.839,86.912,276.454,22.40319068,14.33388307,1.037811126,926.958,1.343951339,19.40974181,4609.0,11.20922692,6.795021997,
AGCO,AGCO Corp,Agricultural & Farm Machinery,Industrials,United States,9738233443.0,10548.73344,919.4842317,11138.3,,2572.3,1001.4,1342.2,782.6,10.4911371,7.859285831,0.881564727,11138.3,0.947068533,12.56921669,23300.0,26.56373398,8.053293591,
RMO,Romeo Power Inc,Electrical Components & Equipment,Industrials,United States,184899856.6,89.35385663,10.07496932,16.804,,-21.348,-117.295,-113.189,-95.546,,,10.93399165,16.804,5.317415891,25.71198833,293.0,,59.69412045,
SWKS,Skyworks Solutions Inc,Semiconductors,Information Technology,United States,19782375495.0,21148.77549,1510.858466,5109.1,,2512.4,1612.7,2083.3,1385.9,14.21384199,10.47176446,3.897580445,5109.5,4.13910862,13.9448701,11000.0,21.90383581,29.3261044,
ATVI,Activision Blizzard Inc,Interactive Home Entertainment,Communication Services,United States,62342687214.0,55816.68721,,8803.0,,6486.0,3259.0,3777.0,-6526.0,17.08126478,14.77804798,7.062747694,8804.0,6.340643782,22.65654546,9800.0,16.54001716,30.66000227,
EBIX,Ebix Inc,Application Software,Information Technology,United States,1108246522.0,1706.918522,105.8533079,994.938,,289.548,119.01,142.247,554.44,14.28885903,11.99968029,1.105007303,994.938,1.715602904,14.28075364,10030.0,9.13975468,6.853492378,
HFC,HollyFrontier Corp,Oil & Gas Refining & Marketing,Energy,United States,5977265372.0,9908.557372,663.7964112,18389.142,,3132.213,749.186,1370.017,3324.712,12.96177596,7.232433883,0.32420709,18389.142,0.538826519,12.83117544,4208.0,,3.03616123,
JKHY,Jack Henry & Associates Inc,Data Processing & Outsourced Services,Information Technology,United States,13104864688.0,13372.65569,312.3648968,1758.225,,694.826,398.719,585.312,110.222,29.82488684,21.08071299,7.160697892,1866.015,7.16642454,38.64889661,6714.0,15.87585067,17.71496822,
KPTI,Karyopharm Therapeutics Inc,Biotechnology,Health Care,United States,476939096.4,428.9020964,,209.819,,206.417,-98.271,-94.682,-48.037,,,2.166611165,209.819,2.0441528,,442.0,,-59.14049729,
RTL,Necessity Retail REIT Inc/The,Retail REITs,Real Estate,United States,969027648.8,2561.928874,,335.156,,,40.698,163.305,1269.272,62.94974873,15.68800021,2.566619587,335.156,7.643989288,,,,-11.9881488,
PRGS,Progress Software Corp,Systems Software,Information Technology,United States,1912610122.0,2346.587122,94.87413047,531.313,,452.864,116.102,176.985,433.977,20.06530711,13.25867798,3.577622985,531.313,4.416581416,18.12401992,2103.0,10.01677687,14.75966144,
RGLD,Royal Gold Inc,Gold,Materials,United States,8864957656.0,8733.873656,,561.642,,472.179,277.435,468.303,-177.291,26.59628322,16.88044294,13.56213921,653.568,13.36337406,31.82906016,,7.300010818,45.29522365,
SNPS,Synopsys Inc,Application Software,Information Technology,United States,43299379142.0,42611.39714,760.6756571,4204.193,,3342.416,734.79,1097.012,-914.022,45.64799293,32.6051404,9.600509952,4504.127,9.460523014,52.55306728,16361.0,17.70095993,18.01810716,
PTEN,Patterson-UTI Energy Inc,Oil & Gas Drilling,Energy,United States,3353840930.0,4113.63893,,1357.081,,-574.045,-677.75,176.412,759.798,,23.3183623,2.259559005,1357.081,3.03124053,,5000.0,,-48.23182993,
SCHN,Schnitzer Steel Industries Inc,Steel,Materials,United States,1323017315.0,1698.604315,169.4330717,2758.551,,453.194,213.729,296.328,181.717,6.773284614,5.448208522,0.435631361,3064.562,0.554273112,6.368845674,3167.0,22.46340294,5.985461208,
RS,Reliance Steel & Aluminum Co,Steel,Materials,United States,11642430154.0,13217.23015,1460.193978,14093.3,,4490.3,1948.9,2261.3,1567.6,6.757509017,5.844969776,0.845611625,14093.3,0.937837849,8.518329858,13700.0,22.55118266,10.02604074,
ADTN,ADTRAN Inc,Communications Equipment,Information Technology,United States,944042732.2,892.0887322,,563.004,,218.377,-14.7,3.389,-51.954,,263.2306675,1.658744863,563.004,1.584515798,,1335.0,,-1.533736883,
HSIC,Henry Schein Inc,Health Care Distributors,Health Care,United States,11694667064.0,14044.76106,652.2738813,12401.021,,3672.251,851.656,1164.643,1098.716,16.34200022,12.05928432,0.962651075,12401.021,1.132548769,18.84109156,21600.0,18.63883739,5.090161528,
ANSS,ANSYS Inc,Application Software,Information Technology,United States,25384799681.0,25597.52568,465.5702505,1906.715,,1648.731,513.271,648.495,212.726,49.27955506,39.47220207,13.29685099,1906.715,13.42493539,55.55286365,5100.0,10.59499506,23.843469,
FDS,FactSet Research Systems Inc,Financial Exchanges & Data,Financials,United States,15415949270.0,15562.62827,,1591.445,,805.045,474.041,581.317,148.242,31.85785923,26.5171127,9.511792318,1627.965,9.559559493,36.89307118,10892.0,28.19490469,25.10862769,
AMG,Affiliated Managers Group Inc,Asset Management & Custody Banks,Financials,United States,5120294055.0,8300.294055,,2412.4,2412.4,,892.4,944.7,1581.9,9.3010915,8.786169212,2.209682784,2412.4,3.440679015,9.80350352,4050.0,20.28397199,23.44967667,
TTWO,Take-Two Interactive Software Inc,Interactive Home Entertainment,Communication Services,United States,16703026965.0,14481.39896,594.2786366,3372.772,,1837.687,629.384,899.497,-2540.31,24.11364115,16.77003984,4.893833084,3414.227,4.241486862,53.86571804,6495.0,15.41884889,17.46000026,
JLL,Jones Lang LaSalle Inc,Real Estate Services,Real Estate,United States,11359336804.0,13745.0368,,19367.0,,,1043.5,1450.2,2149.4,12.8340167,9.478028413,0.598112119,19367.0,0.709714298,12.16885843,98200.0,16.42960267,4.965146899,
MSTR,MicroStrategy Inc,Application Software,Information Technology,United States,4215442559.0,6393.056559,,510.762,,418.853,-784.527,-759.647,2177.614,,,7.324317887,510.762,12.51670359,74.33608851,2121.0,,-104.839436,
SBAC,SBA Communications Corp,Specialized REITs,Real Estate,United States,34373483899.0,48545.9999,632.3966795,2308.834,,1763.35,782.495,1743.346,14155.266,53.36490246,27.84645154,15.08145352,2308.834,21.0261976,111.9499414,1596.0,,10.29194823,
ON,ON Semiconductor Corp,Semiconductors,Information Technology,United States,23385157236.0,25323.95724,1123.488824,6739.8,,2714.3,1287.6,1924.0,1919.8,19.56212502,13.16213994,3.418559492,6739.8,3.75737518,19.74259039,31000.0,24.8550573,14.97967299,
ORA,Ormat Technologies Inc,Renewable Electricity,Utilities,United States,4194704154.0,5746.583154,124.913868,663.084,,264.338,169.357,356.036,1399.088,33.75812988,16.14045533,6.320295454,663.084,8.666448223,57.61285963,1385.0,2.185624253,9.364122796,
MDRX,Allscripts Healthcare Solutions Inc,Health Care Technology,Health Care,United States,2524631900.0,2770.7639,151.5265888,1503.037,,619.565,77.199,275.365,246.132,29.05308748,10.06214987,1.87200881,1503.038,1.843443575,22.09592467,8000.0,8.747321819,8.944423856,
CRL,Charles River Laboratories International,Life Sciences Tools & Services,Health Care,United States,13162722174.0,15930.21517,452.3038836,3540.16,,1334.638,589.862,899.122,2710.321,26.6276167,17.71752351,3.704364682,3540.16,4.4998574,28.60419821,20000.0,16.81852067,11.04419009,
BWXT,BWX Technologies Inc,Aerospace & Defense,Industrials,United States,4683307716.0,5834.969716,333.5482467,2124.074,,550.277,345.848,414.928,1151.602,16.87148607,14.06260777,2.272076224,2124.074,2.747065175,15.41714344,6600.0,40.28739845,14.40020451,
MRVL,Marvell Technology Inc,Semiconductors,Information Technology,United States,50757786000.0,54870.73,,4462.383,,2064.225,-347.668,959.343,4112.944,,57.19615403,10.76250762,4462.383,12.29628429,,6729.0,25.20447856,-9.43518295,
BLKB,Blackbaud Inc,Application Software,Information Technology,United States,3229704613.0,4193.294613,20.18071834,927.74,,484.545,24.906,115.436,963.59,155.3361764,36.32570959,3.17560447,927.74,4.519902788,158.1887869,3600.0,,0.614180697,
OIS,Oil States International Inc,Oil & Gas Equipment & Services,Energy,United States,419213966.6,575.0449666,,573.161,,102.765,-64.792,29.593,155.831,,19.43179017,0.718572178,573.161,1.003286976,,2373.0,,-11.16492574,
BG,Bunge Ltd,Agricultural Products,Consumer Staples,United States,15308678615.0,21933.64691,2283.294737,59152.0,,3363.0,2129.0,2587.0,5398.0,10.17053184,8.478410095,0.263816043,59152.0,0.370801442,8.395028192,22000.0,22.19127991,3.5129835,
CLNN,Clene Inc,Biotechnology,Health Care,United States,171736314.7,145.4903147,,0.723,,0.434,-49.978,-48.594,-26.246,,,231.2539778,0.723,201.2314173,,,,-1347.164592,
CE,Celanese Corp,Specialty Chemicals,Materials,United States,15387688791.0,19393.68879,1967.641459,8537.0,,2682.0,1944.0,2362.0,3658.0,9.951554431,8.210706516,1.853175308,8537.0,2.271721775,7.813807269,8529.0,42.14277971,22.13892468,
KBR,KBR Inc,Research & Consulting Services,Industrials,United States,7563026059.0,9290.026059,35.85074627,7339.0,,806.0,231.0,479.0,1713.0,37.84764455,19.39462643,1.056315978,7339.0,1.265843583,27.35227559,6000.0,0.814468799,0.245265022,
SXC,SunCoke Energy Inc,Steel,Materials,United States,690660204.8,1289.460205,,1456.0,,337.2,141.5,283.8,561.5,9.083270732,4.543552519,0.473575909,1456.0,0.885618273,10.21352588,848.0,5.451603422,2.980769231,
ALXO,ALX Oncology Holdings Inc,Biotechnology,Health Care,United States,671628529.1,307.9615291,,0.0,,,-83.555,-83.504,-363.667,,,,0.0,,,43.0,,,
HII,Huntington Ingalls Industries Inc,Aerospace & Defense,Industrials,United States,8094977723.0,11011.97772,621.8392283,9524.0,,1368.0,513.0,859.0,2917.0,21.11977561,12.81953169,0.854858333,9524.0,1.156234536,15.7140913,44000.0,13.99412756,5.711885762,
BLI,Berkeley Lights Inc,Life Sciences Tools & Services,Health Care,United States,357198277.9,226.1422779,,85.388,,56.551,-70.789,-65.191,-131.056,,,4.128398903,85.388,2.648408183,,293.0,,-83.99775144,
GT,Goodyear Tire & Rubber Co/The,Tires & Rubber,Consumer Discretionary,United States,3733263576.0,11250.26358,,17478.0,,3786.0,994.0,2161.0,7332.0,10.67379841,5.206045153,0.198974799,17478.0,0.643681404,7.850764187,72000.0,18.91791507,4.371209521,
PNM,PNM Resources Inc,Electric Utilities,Utilities,United States,3912353557.0,7844.901557,280.3204488,1779.873,,991.089,308.153,654.682,3865.614,25.1456776,11.98276653,2.204172206,1779.873,4.407562538,18.65103732,1646.0,-14.10982246,11.03207926,
TWTR,Twitter Inc,Interactive Media & Services,Communication Services,United States,26541254653.0,25694.14665,,5077.482,,3279.972,-492.739,298.837,-847.108,,85.98047314,5.207230756,5077.482,5.060411175,90.27016109,7500.0,-2.898539341,-4.360606301,
CFG,Citizens Financial Group Inc,Regional Banks,Financials,United States,20798974032.0,,,6986.0,6647.0,,,,-1668.0,,,3.002056022,6986.0,,9.222225968,17463.0,7.003762985,34.88791936,
YEXT,Yext Inc,Application Software,Information Technology,United States,771203077.7,642.6140777,,390.577,,292.278,-89.959,-73.176,-128.589,,,1.924391951,390.577,1.645294213,,1300.0,,-23.87723804,
